1,-416.798,63193
1,-414.24,63143
1,-411.683,63202
1,-409.128,63210
1,-406.575,63247
1,-404.023,63312
1,-401.472,63404
1,-398.923,63473
1,-396.376,63508
1,-393.83,63529
1,-391.286,63494
1,-388.743,63553
1,-386.202,63564
1,-383.662,63516
1,-381.124,63520
1,-378.587,63501
1,-376.052,63503
1,-373.519,63546
1,-370.986,63522
1,-368.456,63511
1,-365.927,63492
1,-363.399,63600
1,-360.873,63579
1,-358.349,63624
1,-355.826,63564
1,-353.304,63696
1,-350.784,63573
1,-348.266,63652
1,-345.749,63640
1,-343.233,63635
1,-340.719,63664
1,-338.207,63658
1,-335.696,63719
1,-333.186,63862
1,-330.678,63845
1,-328.172,64006
1,-325.667,64027
1,-323.164,64109
1,-320.662,64054
1,-318.161,64081
1,-315.662,64155
1,-313.165,64148
1,-310.669,64106
1,-308.174,64356
1,-305.682,64133
1,-303.19,64222
1,-300.7,64296
1,-298.212,64278
1,-295.725,64299
1,-293.239,64239
1,-290.755,64274
1,-288.272,64211
1,-285.791,64259
1,-283.312,64394
1,-280.834,64383
1,-278.357,64334
1,-275.882,64324
1,-273.408,64483
1,-270.936,64183
1,-268.465,64201
1,-265.996,64313
1,-263.528,64355
1,-261.062,64418
1,-258.597,64439
1,-256.134,64485
1,-253.672,64422
1,-251.212,64507
1,-248.753,64560
1,-246.295,64584
1,-243.839,64612
1,-241.385,64671
1,-238.932,64711
1,-236.48,64851
1,-234.03,65206
1,-231.581,64912
1,-229.134,64863
1,-226.688,65031
1,-224.244,64974
1,-221.801,65177
1,-219.36,65224
1,-216.92,65341
1,-214.481,65476
1,-212.044,65657
1,-209.609,65736
1,-207.175,65869
1,-204.742,66013
1,-202.311,66249
1,-199.881,66458
1,-197.453,66694
1,-195.026,66881
1,-192.601,67082
1,-190.177,67381
1,-187.754,67686
1,-185.333,67929
1,-182.913,68385
1,-180.495,68706
1,-178.078,68945
1,-175.663,69427
1,-173.249,69859
1,-170.837,70229
1,-168.426,70663
1,-166.016,71262
1,-163.608,71616
1,-161.201,72337
1,-158.796,72821
1,-156.392,73343
1,-153.99,74524
1,-151.589,75731
1,-149.189,76544
1,-146.791,77841
1,-144.395,80321
1,-141.999,81439
1,-139.605,82514
1,-137.213,85702
1,-134.822,88595
1,-132.432,90227
1,-130.044,94757
1,-127.657,107098
1,-125.272,112370
1,-122.888,123649
1,-120.506,159638
1,-118.125,211081
1,-115.745,224073
1,-113.367,285810
1,-110.99,506549
1,-108.615,626724
1,-106.241,617380
1,-103.868,755294
1,-101.497,1.2264e+006
1,-99.1271,1.12371e+006
1,-96.7587,969247
1,-94.3918,1.00773e+006
1,-92.0262,1.08503e+006
1,-89.6621,643559
1,-87.2993,311166
1,-84.938,292235
1,-82.578,253628
1,-80.2195,149841
1,-77.8624,104026
1,-75.5066,96986
1,-73.1523,92193
1,-70.7994,87672
1,-68.4478,87085
1,-66.0977,85950
1,-63.7489,83835
1,-61.4015,82253
1,-59.0556,81097
1,-56.711,78630
1,-54.3678,76980
1,-52.026,75947
1,-49.6856,75059
1,-47.3466,73656
1,-45.009,72373
1,-42.6727,71728
1,-40.3379,70772
1,-38.0044,69941
1,-35.6723,69147
1,-33.3416,68623
1,-31.0123,67765
1,-28.6843,67334
1,-26.3578,66955
1,-24.0326,66793
1,-21.7088,66389
1,-19.3863,66227
1,-17.0653,66022
1,-14.7456,65775
1,-12.4273,65576
1,-10.1103,65435
1,-7.79478,65088
1,-5.48059,64899
1,-3.16777,64816
1,-0.856325,64594
1,1.45375,64398
1,3.76247,64205
1,6.06981,64092
1,8.37579,64025
1,10.6804,63902
1,12.9837,63800
1,15.2855,63748
1,17.5861,63710
1,19.8852,63621
1,22.183,63618
1,24.4795,63570
1,26.7745,63554
1,29.0683,63475
1,31.3606,63477
1,33.6516,63506
1,35.9413,63407
1,38.2296,63500
1,40.5165,63502
1,42.8021,63555
1,45.0864,63485
1,47.3693,63538
1,49.6508,63509
1,51.931,63650
1,54.2099,63637
1,56.4873,63791
1,58.7635,63960
1,61.0383,64169
1,63.3118,64467
1,65.5839,65012
1,67.8546,65657
1,70.1241,65916
1,72.3922,66391
1,74.6589,66801
1,76.9243,67236
1,79.1884,67694
1,81.4511,67456
1,83.7125,67531
1,85.9726,67530
1,88.2313,67399
1,90.4887,66724
1,92.7447,66362
1,94.9995,66061
1,97.2529,65630
1,99.5049,65279
1,101.756,65060
1,104.005,64954
1,106.253,64784
1,108.5,64845
1,110.745,64832
1,112.989,64880
1,115.232,65074
1,117.474,65322
1,119.714,65098
1,121.953,65293
1,124.19,65488
1,126.426,65454
1,128.661,65619
1,130.895,65532
1,133.127,65896
1,135.358,65823
1,137.587,65592
1,139.815,66041
1,142.042,65985
1,144.268,65943
1,146.492,65835
1,148.715,66055
1,150.937,66098
1,153.157,65823
1,155.376,66148
1,157.594,65956
1,159.811,65886
1,162.026,65623
1,164.24,65400
1,166.452,65101
1,168.663,65110
1,170.873,64972
1,173.082,64884
1,175.289,64850
1,177.495,64804
1,179.7,64722
1,181.904,64570
1,184.106,64460
1,186.306,64556
1,188.506,64435
1,190.704,64359
1,192.901,64372
1,195.097,64307
1,197.291,64235
1,199.484,64143
1,201.676,64038
1,203.866,64025
1,206.056,64007
1,208.244,63980
1,210.43,63925
1,212.615,63917
1,214.8,63904
1,216.982,63911
1,219.164,63922
1,221.344,63800
1,223.523,63804
1,225.7,63753
1,227.877,63722
1,230.052,63759
1,232.226,63689
1,234.398,63724
1,236.569,63702
1,238.739,63703
1,240.908,63733
1,243.075,63707
1,245.241,63770
1,247.406,63798
1,249.57,63833
1,251.732,63581
1,253.893,63699
1,256.053,63702
1,258.211,63687
1,260.368,63662
1,262.524,63738
1,264.679,63634
1,266.832,63682
1,268.985,63634
1,271.135,63620
1,273.285,63689
1,275.433,63577
1,277.58,63652
1,279.726,63708
1,281.871,63630
1,284.014,63617
1,286.156,63683
1,288.297,63688
1,290.436,63652
1,292.575,63613
1,294.712,63880
1,296.847,63604
1,298.982,63636
1,301.115,63695
1,303.247,63649
1,305.378,63679
1,307.507,63637
1,309.635,63699
1,311.762,63659
1,313.888,63757
1,316.013,63660
1,318.136,63677
1,320.258,63637
1,322.379,63681
1,324.498,63638
1,326.616,63625
1,328.733,63698
1,330.849,63659
1,332.964,63656
1,335.077,63692
1,337.189,63682
1,339.3,63752
1,341.409,63711
1,343.517,63667
1,345.625,63734
1,347.73,63754
1,349.835,63706
1,351.938,63658
1,354.04,63776
1,356.141,63838
1,358.241,63722
1,360.339,63618
1,362.437,63646
1,364.533,63625
1,366.627,63670
1,368.721,63690
1,370.813,63830
1,372.904,63667
1,374.994,63741
1,377.082,63692
1,379.17,63667
1,381.256,63690
1,383.341,63724
1,385.425,63724
1,387.507,63652
1,389.588,63715
1,391.668,63728
1,393.747,63713
1,395.825,63706
1,397.901,63676
1,399.976,63770
1,402.05,63704
1,404.123,63758
1,406.194,63732
1,408.265,63735
1,410.334,63744
1,412.402,63962
1,414.468,63703
1,416.534,63650
1,418.598,63773
1,420.661,63681
1,422.723,63685
1,424.783,63686
1,426.843,63728
1,428.901,63706
1,430.958,63727
1,433.014,63684
1,435.068,63730
1,437.122,63682
1,439.174,63763
1,441.225,63649
1,443.274,63751
1,445.323,63716
1,447.37,63592
1,449.416,63674
1,451.461,63698
1,453.505,63642
1,455.548,63583
1,457.589,63730
1,459.629,63656
1,461.668,63707
1,463.706,63707
1,465.742,63649
1,467.778,63733
1,469.812,63624
1,471.845,63635
1,473.877,63678
1,475.907,63625
1,477.937,63589
1,479.965,63656
1,481.992,63607
1,484.018,63620
1,486.043,63697
1,488.066,64047
1,490.088,64914
1,492.11,63751
1,494.129,63686
1,496.148,63617
1,498.166,63674
1,500.182,63621
1,502.197,63599
1,504.211,63676
1,506.224,63638
1,508.236,63724
1,510.246,63547
1,512.256,63587
1,514.264,63632
1,516.271,63586
1,518.277,63558
1,520.281,63656
1,522.285,63561
1,524.287,63572
1,526.288,63544
1,528.288,63512
1,530.287,63538
1,532.284,63541
1,534.281,63631
1,536.276,63516
1,538.27,63537
1,540.263,63586
1,542.255,63495
1,544.245,63480
1,546.235,63506
1,548.223,63487
1,550.21,63568
1,552.196,63502
1,554.18,63513
1,556.164,63566
1,558.146,63542
1,560.128,63564
1,562.108,63548
1,564.087,63530
1,566.065,63504
1,568.041,63510
1,570.017,63491
1,571.991,63561
1,573.964,63503
1,575.936,63447
1,577.907,63488
1,579.877,63480
1,581.845,63486
1,583.813,63531
1,585.779,63511
1,587.744,63473
1,589.708,63516
1,591.671,63544
1,593.632,63536
1,595.593,63505
1,597.552,63524
1,599.51,63495
1,601.468,63540
1,603.423,63461
1,605.378,63500
1,607.332,63446
1,609.284,63521
1,611.236,63413
1,613.186,63624
1,615.135,63539
1,617.083,63430
1,619.03,63483
1,620.975,63497
1,622.92,63512
1,624.863,63506
1,626.805,63443
1,628.747,63503
1,630.686,63547
1,632.625,63638
1,634.563,63451
1,636.5,63456
1,638.435,63447
1,640.369,63429
1,642.302,63447
1,644.234,63474
1,646.165,63451
1,648.095,63510
1,650.024,63445
1,651.951,63503
1,653.878,63499
1,655.803,63451
1,657.727,63456
1,659.65,63467
1,661.572,63463
1,663.493,63466
1,665.412,63469
1,667.331,63429
1,669.248,63399
1,671.165,63426
1,673.08,63449
1,674.994,63388
1,676.907,63483
1,678.818,63511
1,680.729,63483
1,682.639,63409
1,684.547,63482
1,686.454,63451
1,688.361,63459
1,690.266,63454
1,692.17,63449
1,694.073,63443
1,695.974,63408
1,697.875,63492
1,699.775,63393
1,701.673,63446
1,703.57,63599
1,705.467,63410
1,707.362,63390
1,709.256,63406
1,711.149,63377
1,713.04,63471
1,714.931,63452
1,716.821,63393
1,718.709,63398
1,720.596,63464
1,722.483,63385
1,724.368,63455
1,726.252,63422
1,728.135,63407
1,730.017,63560
1,731.897,63423
1,733.777,63354
1,735.656,63390
1,737.533,63405
1,739.409,63342
1,741.285,63372
1,743.159,63443
1,745.032,63370
1,746.904,63365
1,748.775,63443
1,750.644,63321
1,752.513,63352
1,754.381,63393
1,756.247,63415
1,758.113,63354
1,759.977,63354
1,761.84,63506
1,763.702,63403
1,765.563,63406
1,767.423,63332
1,769.282,63322
1,771.14,63377
1,772.997,63356
1,774.852,63417
1,776.707,63313
1,778.56,63415
1,780.413,63364
1,782.264,63368
1,784.114,63369
1,785.963,63362
1,787.811,63380
1,789.658,63319
1,791.504,63397
1,793.349,63402
1,795.193,63347
1,797.035,63341
1,798.877,63316
1,800.717,63300
1,802.557,63281
1,804.395,63391
1,806.232,63322
1,808.069,63335
1,809.904,63301
1,811.738,63272
1,813.571,63369
1,815.403,63267
1,817.233,63323
1,819.063,63318
1,820.892,63336
1,822.72,63285
1,824.546,63285
1,826.372,63325
1,828.196,63339
1,830.019,63359
1,831.842,63322
1,833.663,63234
1,835.483,63232
1,837.302,63306
1,839.12,63238
1,840.937,63256
1,842.753,63170
1,844.568,63271
1,846.382,63247
1,848.194,63231
1,850.006,63299
1,851.817,63300
1,853.626,63228
1,855.435,63194
1,857.242,63247
1,859.048,63269
1,860.854,63189
1,862.658,63212
1,864.461,63249
1,866.263,63198
1,868.064,63207
1,869.864,63261
1,871.663,63211
1,873.461,63200
1,875.258,63204
1,877.054,63264
1,878.849,63188
1,880.643,63190
1,882.435,63143
1,884.227,63198
1,886.017,63217
1,887.807,63251
1,889.596,63223
1,891.383,63298
1,893.169,63250
1,894.955,63280
1,896.739,63229
1,898.522,63242
1,900.305,63230
1,902.086,63242
1,903.866,63184
1,905.645,63175
1,907.423,63197
1,909.2,63179
1,910.976,63175
1,912.751,63196
1,914.525,63165
1,916.298,63178
1,918.07,63146
1,919.84,63244
1,921.61,63168
1,923.379,63142
1,925.147,63189
1,926.913,63192
1,928.679,63169
1,930.443,63212
1,932.207,63129
1,933.969,63159
1,935.731,63186
1,937.491,63211
1,939.251,63194
1,941.009,63163
1,942.767,63203
1,944.523,63161
1,946.278,63160
1,948.033,63187
1,949.786,63285
1,951.538,63132
1,953.289,63187
1,955.04,63130
1,956.789,63137
1,958.537,63154
1,960.284,63139
1,962.03,63118
1,963.775,63204
1,965.519,63118
1,967.262,63188
1,969.004,63182
1,970.745,63205
1,972.485,63206
1,974.224,63184
1,975.962,63183
1,977.699,63206
1,979.435,63133
1,981.17,63256
1,982.904,63191
1,984.636,63144
1,986.368,63115
1,988.099,63135
1,989.829,63112
1,991.558,63109
1,993.286,63112
1,995.012,63113
1,996.738,63214
1,998.463,63162
1,1000.19,63163
1,1001.91,63199
1,1003.63,63074
1,1005.35,63110
1,1007.07,63103
1,1008.79,63144
1,1010.51,63144
1,1012.22,63168
1,1013.94,63127
1,1015.65,64978
1,1017.37,63105
1,1019.08,63124
1,1020.79,63120
1,1022.5,63191
1,1024.21,63108
1,1025.92,63072
1,1027.63,63125
1,1029.34,63145
1,1031.04,63134
1,1032.75,63120
1,1034.45,63162
1,1036.15,63100
1,1037.85,63094
1,1039.56,63161
1,1041.25,63097
1,1042.95,63127
1,1044.65,63143
1,1046.35,63110
1,1048.04,63090
1,1049.74,63102
1,1051.43,63135
