-416.798	1	79926
-414.240	1	79948
-411.683	1	80005
-409.128	1	80026
-406.575	1	80243
-404.023	1	80458
-401.472	1	80571
-398.923	1	80551
-396.376	1	80764
-393.830	1	80873
-391.286	1	80797
-388.743	1	80935
-386.202	1	80985
-383.662	1	80931
-381.124	1	81044
-378.587	1	80925
-376.052	1	81131
-373.519	1	81173
-370.986	1	81282
-368.456	1	81670
-365.927	1	81690
-363.399	1	81909
-360.873	1	82304
-358.349	1	82052
-355.826	1	82150
-353.304	1	82292
-350.784	1	82101
-348.266	1	82354
-345.749	1	82186
-343.233	1	82451
-340.719	1	82363
-338.207	1	82327
-335.696	1	82629
-333.186	1	83182
-330.678	1	82964
-328.172	1	83080
-325.667	1	83446
-323.164	1	83397
-320.662	1	83434
-318.161	1	83413
-315.662	1	83687
-313.165	1	83706
-310.669	1	83829
-308.174	1	84288
-305.682	1	84611
-303.190	1	84679
-300.700	1	85118
-298.212	1	85831
-295.725	1	86326
-293.239	1	86619
-290.755	1	86818
-288.272	1	87099
-285.791	1	87224
-283.312	1	87287
-280.834	1	87297
-278.357	1	87228
-275.882	1	87371
-273.408	1	87488
-270.936	1	87427
-268.465	1	87389
-265.996	1	87599
-263.528	1	87934
-261.062	1	88401
-258.597	1	88426
-256.134	1	88891
-253.672	1	89312
-251.212	1	89528
-248.753	1	89958
-246.295	1	90451
-243.839	1	90948
-241.385	1	91352
-238.932	1	91892
-236.480	1	92410
-234.030	1	93299
-231.581	1	93443
-229.134	1	93946
-226.688	1	94582
-224.244	1	95095
-221.801	1	95804
-219.360	1	96371
-216.920	1	96868
-214.481	1	97541
-212.044	1	98120
-209.609	1	98735
-207.175	1	99772
-204.742	1	100742
-202.311	1	101674
-199.881	1	102745
-197.453	1	104120
-195.026	1	105114
-192.601	1	106371
-190.177	1	107872
-187.754	1	109308
-185.333	1	111301
-182.913	1	112969
-180.495	1	115703
-178.078	1	117916
-175.663	1	119830
-173.249	1	122924
-170.837	1	127693
-168.426	1	130422
-166.016	1	134046
-163.608	1	140974
-161.201	1	149173
-158.796	1	153466
-156.392	1	159612
-153.990	1	177313
-151.589	1	187105
-149.189	1	193056
-146.791	1	209403
-144.395	1	240347
-141.999	1	241675
-139.605	1	249401
-137.213	1	291251
-134.822	1	326368
-132.432	1	328094
-130.044	1	370857
-127.657	1	546408
-125.272	1	630472
