350	4.69
351	-1.49
352	-0.5
353	0.63
354	-3.34
355	-1.9
356	-0.56
357	3.81
358	3.74
359	-1.27
360	-1.9
361	-2.01
362	-0.72
363	3.1
364	-0.44
365	-1.54
366	-4.74
367	0.72
368	2.94
369	0.03
370	2.34
371	4.2
372	-2.93
373	2.47
374	2.91
375	1.91
376	0.12
377	-0.5
378	2.78
379	3.94
380	-0.96
381	2.68
382	1.33
383	6.44
384	1.63
385	1.08
386	-0.14
387	1.65
388	0.62
389	-1.84
390	-0.27
391	0.97
392	3.01
393	2.44
394	2.74
395	2.39
396	2.68
397	1.7
398	2.33
399	0.57
400	-1.05
401	0.15
402	4.59
403	-0.14
404	-0.65
405	1.66
406	1.29
407	0.59
408	2.69
409	-0.15
410	0.5
411	2.63
412	4.84
413	1.74
414	1.77
415	3.26
416	2.16
417	3.41
418	2.71
419	3.7
420	3.91
421	5.21
422	4.76
423	7.85
424	8.47
425	6.55
426	10.83
427	8.81
428	9.6
429	9.63
430	10.59
431	15.24
432	19.81
433	21.69
434	18.07
435	26.08
436	30.81
437	35.01
438	39.25
439	45.01
440	48.41
441	60.49
442	70.88
443	87.11
444	92.27
445	102.88
446	125.9
447	141.97
448	141.3
449	169.28
450	166.62
451	175.3
452	168.26
453	167.22
454	152.26
455	140.74
456	128.82
457	118.8
458	104.85
459	100.28
460	95.52
461	92.79
462	97.63
463	97.53
464	95.63
465	92.83
466	90.62
467	89.73
468	87.05
469	86.07
470	88.68
471	77.8
472	73.03
473	71.11
474	65.55
475	66.75
476	67.35
477	71.24
478	76.79
479	82.89
480	87.88
481	88.34
482	93.77
483	97
484	102.79
485	110.63
486	114.52
487	120.7
488	132.8
489	135.86
490	139.58
491	143.47
492	155.61
493	162.5
494	169.46
495	178.28
496	185.23
497	183.31
498	200.41
499	205.4
500	206.16
501	211.62
502	217.77
503	222.96
504	224.16
505	229.24
506	231.73
507	236.22
508	235.97
509	249.06
510	248.64
511	246.35
512	257.28
513	265.21
514	258.9
515	269.93
516	267.31
517	270.75
518	278.53
519	278.14
520	278.04
521	281.67
522	291.42
523	285.18
524	297.6
525	294.94
526	301.21
527	307.89
528	304.74
529	314.92
530	306.64
531	318.84
532	322.81
533	323.84
534	334.06
535	337.82
536	344.58
537	344.98
538	358.89
539	362.94
540	354.11
541	369.64
542	364.04
543	374.49
544	370.35
545	374.86
546	368.69
547	388.72
548	376.29
549	384.68
550	387.75
551	371.17
552	375.22
553	388.5
554	399.34
555	377.51
556	380.2
557	395.32
558	389.16
559	381.03
560	375.78
561	380.23
562	386.76
563	383.65
564	384.42
565	369.46
566	362.66
567	376.1
568	378.02
569	373.85
570	371.25
571	371.38
572	358.06
573	382.76
574	339.94
575	337.87
576	364.39
577	370.86
578	349.53
579	358.42
580	364.43
581	347.99
582	358.46
583	354.64
584	359.1
585	356.84
586	350.19
587	356.61
588	358.25
589	345.24
590	358.48
591	363.82
592	367.41
593	361.48
594	358.61
595	373.38
596	375.21
597	368.75
598	377.83
599	387.79
600	370.95
601	352.37
602	355.73
603	384.47
604	378.68
605	382.47
606	382.1
607	381.95
608	374.7
609	378.36
610	382.16
611	388.7
612	374.89
613	383.17
614	372.01
615	373.57
616	358.88
617	374.11
618	371.69
619	363.71
620	358.08
621	370.89
622	359.47
623	355.64
624	355.02
625	352.01
626	347.3
627	336.74
628	344.81
629	333.2
630	326.81
631	315.69
632	322.24
633	308.5
634	317.89
635	309.33
636	298.28
637	291.98
638	287.07
639	291.81
640	283.35
641	278.26
642	266.75
643	268.15
644	263.68
645	261.26
646	262.81
647	248.78
648	246.16
649	246.65
650	240.66
651	229.96
652	232.58
653	231.52
654	225.25
655	223.21
656	222.61
657	219.2
658	213.63
659	211.37
660	208.67
661	209.99
662	207.18
663	197.96
664	196.25
665	198.68
666	188.79
667	190.9
668	190.56
669	189.41
670	184.78
671	185.66
672	175.77
673	177.56
674	175.05
675	171.48
676	170.66
677	172.39
678	168.76
679	162.43
680	174.49
681	171.37
682	168.18
683	159.63
684	160.23
685	162.72
686	157.98
687	151.37
688	153.52
689	148.63
690	143.39
691	146.17
692	143.76
693	122.96
694	129.12
695	138.17
696	132.65
697	126.69
698	125.04
699	126.88
700	120.69
701	113.84
702	113.79
703	107.12
704	113.77
705	110.21
706	104.48
707	96.45
708	97.88
709	96.25
710	91.02
711	87.53
712	86.44
713	87.93
714	82.19
715	77.02
716	80.37
717	76.52
718	73.58
719	71.68
720	68.63
721	64.64
722	60.57
723	58.61
724	57.67
725	59.7
726	53.85
727	57.51
728	51.89
729	52.38
730	49.54
731	54.61
732	44.52
733	46.63
734	40.74
735	41.59
736	38.61
737	40.64
738	39.63
739	36.59
740	34.55
741	31.49
742	36.43
743	34.45
744	35.52
745	32.77
746	30.62
747	32.11
748	25.71
749	27.95
750	24.54
751	25.46
752	22.25
753	23.81
754	22.87
755	20.1
756	20.21
757	21.51
758	20.94
759	21.12
760	18.26
761	16.92
762	15.25
763	15.88
764	15.67
765	13.74
766	11.77
767	17.76
768	13.64
769	13.64
770	9.05
771	10.02
772	13.35
773	12.85
774	11.55
775	10.25
776	10.78
777	10.08
778	5.75
779	9.4
780	7.86
781	7.61
782	7.86
783	4.64
784	6.85
785	12.36
786	5.16
787	6.44
788	6.04
789	6.63
790	5.79
791	6.12
792	5.31
793	5.56
794	5.54
795	4.64
796	6.8
797	5.52
798	3.7
799	3.66
800	4.83
801	2.46
802	3.18
803	-0.95
804	4.76
805	6.62
806	2.83
807	5.37
808	3.34
809	4.61
810	3.64
811	4.19
812	3.67
813	6.68
814	3.6
815	3.93
816	4.66
817	2.77
818	3.04
819	3.6
820	1.64
821	4.6
822	3.28
823	1.4
824	3.17
825	0.37
826	2.35
827	-3.23
828	0.69
829	1.79
830	1.32
831	-0.67
832	2.91
833	3.66
834	-1.2
835	-1.37
836	1.38
837	-1.2
838	-0.64
839	0.44
840	-0.22
841	1.68
842	0.03
843	0.46
844	0.93
845	1.91
846	-2.39
847	0.64
848	1.95
849	1.91
850	4.91
851	3.1
852	0.61
853	3.93
854	-0.5
855	0.27
856	1.44
857	2.57
858	3.53
859	1.44
860	1.23
861	-1.42
862	1.73
863	-2.53
864	1.46
865	-0.83
866	-2.02
867	-2.33
868	-1.46
869	1.52
870	3.59
871	0.45
872	0.75
873	1.58
874	-3.17
875	-0.04
876	-1.4
877	-0.39
878	-1.4
879	-0.02
880	-0.36
881	-2.47
882	0.85
883	-0.44
884	4.3
885	2.09
886	1.02
887	1.58
888	3.79
889	-2.38
890	-0.53
891	1.01
892	-4.37
893	-1.46
894	-0.8
895	-1.09
896	4.73
897	-0.09
898	2.03
899	-1.1
900	1.66
901	1.44
902	-0.72
903	-2.44
904	-1.47
905	-0.93
906	0.21
907	-1.35
908	0.94
909	1.11
910	-1.16
911	-3.87
912	3.96
913	2.28
914	1.63
915	-1.96
916	-0.59
917	-1.34
918	-2.07
919	-1.89
920	-0.08
921	2.22
922	0.43
923	2.54
924	-2.53
925	-1.92
926	-1.41
927	1.99
928	0.64
929	0.61
930	0.35
931	-0.69
932	-1.3
933	-2.53
934	2.29
935	3.63
936	0.25
937	0.38
938	-2.4
939	1.63
940	0.13
941	0.63
942	-1.74
943	0.79
944	-0.12
945	-0.87
946	0.38
947	-0.67
948	-1.69
949	-5.21
950	-0.61
951	-0.23
952	-2.31
953	0.96
954	-1.29
955	0.2
956	0.52
957	3.64
958	1.02
959	-0.21
960	-2.51
961	-0.83
962	-0.37
963	-0.43
964	1.15
965	-1.17
966	-0.27
967	1.68
968	1.82
969	2.71
970	-3.85
971	-0.42
972	2.75
973	3.07
974	-0.33
975	0.25
976	-2.23
977	-0.46
978	-2.21
979	-0.58
980	-1.8
981	0.31
982	1.07
983	1.64
984	1.02
985	-2.37
986	-0.23
987	-1.68
988	1.02
989	-0.23
990	-2.57
991	-1.11
992	1.5
993	0.49
994	2.4
995	-0.89
996	0.58
997	-0.95
998	-3.23
999	-0.56
1000	0.48
