530	220.56
531	226.22
532	227.31
533	234.46
534	243.46
535	238.5
536	249.29
537	256.69
538	259.13
539	263
540	270.36
541	268.12
542	273.59
543	279.04
544	277.6
545	283.84
546	288.43
547	289.29
548	287.73
549	298.53
550	297.87
551	299.32
552	300.01
553	307.35
554	302.22
555	308.08
556	305.07
557	305.11
558	316.24
559	311.75
560	316.67
561	307.38
562	309.17
563	307.87
564	312.44
565	316.13
566	311.18
567	308.02
568	305.66
569	302.66
570	298.99
571	300.83
572	301.43
573	309.92
574	272.57
575	278.91
576	308.34
577	304.35
578	299.59
579	309.55
580	300.96
581	304.87
582	296.63
583	299.5
584	312.15
585	305.3
586	309.4
587	300.03
588	305.25
589	309.37
590	307.36
591	312.59
592	310.15
593	315.51
594	318.51
595	311.48
596	319.93
597	324.32
598	338.77
599	337.82
600	329.02
601	311.01
602	316.08
603	345.54
604	340.62
605	329.69
606	337.37
607	340.99
608	347.33
609	346.47
610	341.52
611	343.43
612	338.75
613	337.04
614	339.29
615	334.52
616	331.38
617	337.3
618	331.02
619	325.49
620	327.68
621	330.47
622	324.1
623	326.2
624	324.6
625	314.3
626	320.83
627	310.52
628	312.51
629	299.38
630	302.28
631	297.48
632	291.34
633	279.79
634	285.26
635	282.33
636	277.13
637	275.63
638	275.17
639	268.54
640	258.98
641	251.09
642	249.99
643	243.26
644	247.12
645	238.76
646	241.04
647	227.79
648	228.91
649	232.29
650	229.17
651	222.51
652	216.6
653	217.25
654	209.23
655	213.04
656	203.41
657	196.96
658	208.73
659	200.57
660	202.3
661	196.52
662	194.17
663	187.89
664	191.82
665	185.95
666	190.07
667	183.36
668	180.39
669	165.56
670	170.67
671	181.01
672	163.99
673	161.96
674	162.91
675	161.96
676	160.06
677	165.85
678	172.97
679	164.73
680	160.73
681	159.55
682	154.68
683	143.69
684	147.36
685	155.76
686	150.58
687	149.65
688	137.06
689	143.23
690	138.21
691	141.98
692	128.27
693	127.96
694	125.43
695	124.41
696	118.99
697	126.22
698	120.08
699	118.18
700	109.28
701	113.73
702	114
703	107.91
704	104.28
705	98.2
706	102.01
707	95.83
708	91.7
709	90.73
710	87.62
711	83.63
712	82.09
713	83.28
714	81.21
715	79.49
716	77.43
717	75.31
718	74.4
719	64.23
720	63.26
721	64.26
722	61.27
723	61.19
724	58.63
725	55.65
726	55.5
727	54.24
728	51.5
729	50.32
730	49.4
731	45.15
732	42.05
733	41.29
734	39.4
735	38.41
736	38.29
737	37.26
738	35.26
739	33.3
740	39.09
741	32.95
742	31.93
743	31.69
744	33.2
745	29.67
746	29.29
747	27.74
748	29.59
749	25.73
750	26.48
751	25.91
752	24.47
753	21.86
754	19.43
755	20.85
756	17.14
757	19.4
758	20.21
759	19.19
760	17.02
761	17.12
762	16.58
763	14.04
764	13.83
765	17.97
766	16.45
767	13.38
768	13.27
769	13.49
770	15.01
771	16.19
772	13.8
773	10.5
774	13.05
775	9.35
776	8.05
777	11.14
778	12.1
779	7.55
780	10.26
781	4.53
782	6.83
783	8.31
784	7.06
785	8.7
786	6.49
787	6.64
788	5.74
789	4.53
790	4.67
791	7.72
792	7.46
793	8.3
794	3.54
795	3.28
796	6.26
797	2.62
798	2.26
799	7.4
800	5.39
801	4.06
802	4.15
803	0.63
804	6.12
805	3.21
806	5.35
807	3.11
808	3.25
809	2.57
810	5.5
811	2.05
812	3.23
813	4.3
814	0.35
815	5.64
816	0.84
817	2.8
818	4.7
819	1.19
820	1.45
821	3.27
822	-0.37
823	2.93
824	0.93
825	-0.45
826	-0.85
827	0.63
828	0.33
829	0.46
830	1.23
831	1.68
832	3.07
833	1.81
834	1.58
835	1.33
836	1.89
837	1.67
838	0.52
839	-0.04
840	-0.33
841	1.21
842	-0.24
843	-0.91
844	-0.31
845	0.16
846	0.4
847	-0.68
848	-1.89
849	-1.66
850	3.33
851	-1.12
852	1.34
853	-1.59
854	-0.31
855	1.28
856	0.96
857	4.27
858	0.79
859	-0.38
860	-0.01
861	0.47
862	1.37
863	-0.29
864	4.56
865	-2.14
866	0.51
867	1.23
868	0.13
869	1.35
870	-1.74
871	2.1
872	-0.72
873	1.26
874	1.53
875	-0.14
876	1.27
877	1.25
878	0.64
879	0.12
880	0.32
881	1.11
882	-1.36
883	0.82
884	0.27
885	-2.07
886	1
887	1.9
888	-0.72
889	-1.29
890	1.62
891	0.51
892	1.12
893	-0.24
894	0.16
895	-2.36
896	-0.68
897	-2.19
898	0.7
899	-1.32
900	-0.73
901	0.52
902	-2.05
903	2.35
904	2.89
905	-1.43
906	2.53
907	-1.75
908	-1.62
909	-0.28
910	1.64
911	-0.91
912	0.84
913	-2.73
914	0.11
915	-4.32
916	-0.67
917	1.29
918	-0.9
919	-1.93
920	0.34
921	2
922	2.17
923	-2.64
924	-2.73
925	-0.6
926	1.48
927	2.25
928	1.68
929	3.45
930	-4.19
931	0.28
932	2.03
933	0.49
934	-0.8
935	-1.9
936	2.8
937	2.32
938	-0.75
939	0.06
940	-0.01
941	2.26
942	-2.48
943	-2.91
944	-1.72
945	-1.48
946	1.64
947	-1.57
948	0.12
949	3.16
950	-2.4
951	0.09
952	-1.75
953	0.5
954	1.06
955	-0.21
956	-1.31
957	-0.74
958	-1.82
959	4.29
960	0.47
961	-0.15
962	1.27
963	-1.7
964	2.57
965	1.22
966	5.57
967	-0.64
968	1.6
969	0.16
970	1.74
971	3.37
972	0.37
973	1.12
974	0.26
975	0.06
976	-0.37
977	2.08
978	-1.63
979	-0.38
980	-0.9
981	-1.45
982	0.21
983	-0.73
984	-0.92
985	2.41
986	-1.84
987	0.48
988	2.96
989	3.87
990	-1.1
991	1.54
992	1.9
993	-0.21
994	-3.77
995	-2.64
996	1.2
997	-5.16
998	2.25
999	-1.38
1000	-2.63
