787	2.71
788	4.54
789	5.12
790	5.07
791	2.57
792	3.03
793	6.9
794	1.17
795	2.19
796	3.32
797	2.31
798	0.87
799	5.38
800	0.9
801	-1.67
802	1.66
803	-0.1
804	0.15
805	0.27
806	1.47
807	3.95
808	0.47
809	-0.09
810	0.15
811	-0.35
812	0.88
813	3.03
814	-0.59
815	1.31
816	0.55
817	2.38
818	2.09
819	-1.71
820	1.05
821	-3.86
822	-2.69
823	2.51
824	-0.61
825	2.7
826	-1.05
827	-0.28
828	-1.73
829	0.07
830	-1.85
831	-0.35
832	-1.71
833	-2.09
834	-3.1
835	-0.78
836	-0.15
837	0.08
838	0.07
839	-2.72
840	-1.86
841	1.14
842	0.6
843	-1.21
844	-2.45
845	-2.6
846	0.27
847	-2.78
848	1.96
849	-2.43
850	0.31
851	-1.14
852	-1.78
853	1.96
854	-1.88
855	-3.42
856	-1.54
857	-0.72
858	0.89
859	-3.51
860	-0.22
861	-1.44
862	1.42
863	-2.96
864	-1.67
865	2.74
866	-3.53
867	0.22
868	-1.17
869	-0.58
870	-1.29
871	-0.25
872	-1.98
873	-1.65
874	-2.58
875	-1.77
876	-1.88
877	-2.13
878	-1.35
879	-1.16
880	-1.99
881	-1.47
882	-0.7
883	0.1
884	-3.13
885	-1.54
886	0.22
887	-3.09
888	-3.33
889	-3.09
890	-4.27
891	-2.21
892	-5.56
893	-0.94
894	-2.05
895	-1.64
896	-1.89
897	-0.81
898	-0.35
899	-5.85
900	-3.88
901	-0.32
902	-1.14
903	-1.06
904	-0.97
905	-5.63
906	-2.08
907	-2.83
908	-1.57
909	1.29
910	-4.47
911	-3.93
912	-3.04
913	-2.98
914	5.24
915	-3.49
916	-1.14
917	0.17
918	-1.44
919	-1.95
920	-3.91
921	-2.59
922	1.39
923	-3.59
924	-0.16
925	-1.96
926	-1.74
927	-2.32
928	-1.8
929	-4.21
930	0.51
931	0.26
932	-4.21
933	0.56
934	-3.08
935	-3.95
936	-1.73
937	-0.46
938	1.09
939	0.92
940	-0.99
941	-1.82
942	-1.82
943	-2.32
944	1.33
945	-0.92
946	-2.01
947	-1.48
948	-1.67
949	-1.1
950	1.26
951	-2.39
952	-1.7
953	-1
954	-0.77
955	0.11
956	-0.4
957	-2.82
958	-1.9
959	-0.36
960	-2.43
961	0.74
962	1.19
963	-2.57
964	-3.1
965	-2.7
966	-3.1
967	-2.93
968	-3.23
969	1.24
970	-3.02
971	-2.34
972	-2.93
973	-4.33
974	-3.83
975	-2.66
976	-3.51
977	-2.71
978	-1.33
979	-4.28
980	-3.32
981	-3.24
982	-1.61
983	-1.78
984	-4.26
985	-2.08
986	0.27
987	-1.78
988	-1.89
989	-0.26
990	-2.77
991	1.11
992	-1.36
993	-1.87
994	-1.74
995	-0.38
996	-0.77
997	-3.1
998	-5.04
999	-3.27
1000	-2.03
