350	3.73
351	-0.97
352	-0.24
353	-1.29
354	-1.23
355	-3.17
356	-1.1
357	-0.87
358	-2.07
359	-4.11
360	0.65
361	-0.18
362	-1.36
363	-1.3
364	1.68
365	-1.16
366	-0.14
367	-0.33
368	-0.53
369	0.87
370	2.47
371	-3.38
372	1.79
373	-1.92
374	-2.23
375	1.79
376	2.34
377	1.57
378	2.94
379	0.36
380	-1.31
381	1.71
382	2.01
383	0.07
384	-0.27
385	0.47
386	0.41
387	0.73
388	-1.2
389	1.33
390	1.74
391	3.52
392	3.17
393	-2.18
394	-0.6
395	1.86
396	2.72
397	0.98
398	-1.11
399	0.6
400	1.28
401	-0.08
402	-2.34
403	3.39
404	1.7
405	1.68
406	1.14
407	2.97
408	1.66
409	2.19
410	2.7
411	-0.27
412	4.17
413	2.49
414	2.67
415	1.05
416	3.93
417	2.74
418	1.1
419	4.57
420	1.93
421	1.61
422	4.26
423	3.82
424	3.45
425	2.63
426	3.51
427	5.68
428	6.69
429	8.71
430	10.74
431	13.55
432	19.54
433	16.34
434	21.7
435	25.19
436	27.82
437	33.44
438	36.74
439	45.67
440	51.52
441	61.42
442	65.83
443	75.78
444	86.51
445	103.72
446	119.92
447	136.84
448	140.34
449	152.44
450	166.73
451	172.99
452	159.61
453	160.1
454	150.81
455	135.45
456	123.95
457	105.73
458	98.56
459	96.03
460	93.31
461	98.2
462	91.11
463	90.66
464	86.72
465	92.67
466	87.48
467	83.09
468	86.2
469	78.79
470	77.24
471	70.77
472	72.9
473	66.37
474	70.2
475	66.8
476	72.06
477	69.6
478	70.61
479	75.83
480	76.83
481	80.95
482	92.91
483	90.85
484	98.42
485	103.67
486	110.81
487	114.23
488	126.69
489	129.88
490	138.72
491	142.41
492	146.58
493	159.14
494	158.92
495	167.25
496	180.24
497	190.19
498	190.68
499	192.84
500	197.33
501	200.83
502	213.72
503	217.34
504	215.88
505	224.56
506	219.71
507	224.95
508	236.76
509	240.54
510	241.72
511	244.35
512	246.11
513	252.43
514	246.09
515	256.89
516	255.65
517	255.97
518	268.38
519	266.84
520	276.15
521	281.65
522	278.28
523	275.83
524	286.37
525	282.89
526	289.39
527	296.16
528	295.77
529	299.06
530	307.53
531	305.38
532	309.31
533	314.21
534	307.99
535	315.94
536	324.88
537	331.01
538	340.32
539	343.58
540	340.44
541	346.59
542	351.16
543	351.32
544	357.68
545	360.49
546	366.37
547	365.81
548	366.65
549	379.19
550	367.11
551	373.65
552	380.35
553	371.82
554	372.97
555	377.53
556	361.96
557	373.85
558	374.84
559	375.84
560	376.31
561	372.78
562	372.97
563	381.3
564	351.38
565	362.75
566	365.73
567	356.49
568	360.97
569	359.41
570	358.97
571	360.66
572	345.31
573	362.58
574	321.07
575	325.73
576	356.21
577	355.81
578	354.6
579	347.63
580	342.58
581	344.76
582	340.82
583	335.92
584	340.7
585	349.35
586	331.08
587	341.9
588	342.25
589	341.88
590	349.81
591	339.25
592	343.15
593	342.9
594	347.71
595	348.68
596	352.32
597	363.74
598	363.92
599	374.12
600	357.84
601	343.57
602	331.75
603	380.21
604	368.3
605	367.86
606	371.11
607	370.63
608	367.72
609	374.6
610	364.47
611	367.16
612	364.16
613	363.65
614	365.88
615	353.73
616	356.02
617	366.19
618	363.43
619	349.69
620	353.93
621	355.19
622	342.32
623	351.07
624	345.41
625	336.45
626	334.04
627	326.97
628	323.28
629	327.64
630	314.4
631	316.6
632	302.49
633	306.21
634	298.54
635	299.7
636	291.13
637	276.69
638	281.1
639	270.04
640	264.95
641	264.85
642	261.44
643	261.35
644	256.78
645	250.1
646	246.71
647	252.51
648	231.41
649	240.69
650	227.98
651	231.82
652	227.75
653	224.68
654	217.3
655	220.4
656	209.13
657	212.67
658	202.32
659	207.76
660	196.75
661	199.28
662	196.69
663	197.09
664	198.89
665	188.46
666	184.68
667	190.99
668	185.05
669	182.66
