350	2.77	
351	-1.54	
352	0.37	
353	0.44	
354	-2.04	
355	-2.02	
356	-0.56	
357	-0.26	
358	0.98	
359	-0.44	
360	1.36	
361	-0.36	
362	1.6	
363	2.85	
364	-0.59	
365	1.09	
366	1.94	
367	-0.61	
368	-2.81	
369	2.75	
370	1.38	
371	1.51	
372	0.27	
373	3.53	
374	1	
375	1.66	
376	2.95	
377	-0.53	
378	1.32	
379	2.38	
380	2.02	
381	5.6	
382	0.62	
383	0.87	
384	0.46	
385	4.36	
386	2.11	
387	2.45	
388	3.3	
389	1.41	
390	3.35	
391	0.32	
392	2.64	
393	3.28	
394	-0.5	
395	1.73	
396	2.54	
397	2.15	
398	0.23	
399	3.59	
400	2.6	
401	0.56	
402	0.53	
403	3.16	
404	4.4	
405	0.51	
406	-0.18	
407	1.05	
408	3.48	
409	5.01	
410	1.2	
411	3.47	
412	0.75	
413	1.39	
414	0.56	
415	3.29	
416	0.18	
417	6.39	
418	-0.3	
419	3.65	
420	1.67	
421	0.95	
422	6.81	
423	5.86	
424	4.24	
425	2.49	
426	5.17	
427	5.52	
428	5.61	
429	2.7	
430	5.41	
431	4.2	
432	5.94	
433	7.39	
434	10.17	
435	10.82	
436	14.55	
437	14.09	
438	15.32	
439	18.07	
440	17.29	
441	21.02	
442	24.77	
443	28.23	
444	30.04	
445	39.33	
446	47.05	
447	47.33	
448	48.46	
449	54.34	
450	57.45	
451	56.28	
452	51.39	
453	54.63	
454	51.9	
455	45.22	
456	36.68	
457	38.45	
458	30.95	
459	25.68	
460	28.31	
461	26.26	
462	28.26	
463	23.84	
464	21.47	
465	27.66	
466	23.57	
467	23.69	
468	18.84	
469	20.26	
470	16.37	
471	21.47	
472	13.9	
473	14.46	
474	9.47	
475	14.47	
476	17.15	
477	11.46	
478	10.32	
479	15.45	
480	17.87	
481	14.31	
482	15.43	
483	19.75	
484	14.73	
485	13.56	
486	14.44	
487	16.04	
488	11.69	
489	15.61	
490	17.47	
491	17.26	
492	14.52	
493	17.05	
494	14.39	
495	13.71	
496	18.72	
497	19.45	
498	14.33	
499	13.53	
500	15.29	
501	16.41	
502	18.51	
503	15.93	
504	13.69	
505	14.26	
506	14.4	
507	16.46	
508	14.12	
509	15.23	
510	12.45	
511	15.37	
512	16.53	
513	13.61	
514	16.46	
515	17.29	
516	16.46	
517	18.8	
518	16.64	
519	17.44	
520	16.8	
521	18.79	
522	19.22	
523	13.57	
524	16.73	
525	13.01	
526	13.92	
527	17.38	
528	16.32	
529	11.97	
530	16.67	
531	13.48	
532	16.47	
533	16.12	
534	13.85	
535	15.23	
536	12.48	
537	13.43	
538	14.17	
539	12.09	
540	13.11	
541	15.49	
542	15.68	
543	20.03	
544	16.73	
545	20.8	
546	22.5	
547	28.58	
548	26.63	
549	35.82	
550	34.8	
551	38.32	
552	47.22	
553	51.14	
554	63.3	
555	70.76	
556	77.64	
557	85.08	
558	98.64	
559	108.83	
560	118.09	
561	137.28	
562	155.06	
563	158.83	
564	174.9	
565	191.81	
566	200.48	
567	213.76	
568	231.77	
569	248.15	
570	246.39	
571	261.6	
572	279.18	
573	269.47	
574	278.72	
575	287.29	
576	294.92	
577	305.17	
578	326.5	
579	313.89	
580	325.65	
581	325.65	
582	336.25	
583	328.17	
584	335.59	
585	337.11	
586	342.96	
587	339.96	
588	350.92	
589	353.2	
590	348.2	
591	347.77	
592	356.26	
593	352.55	
594	362.45	
595	371.75	
596	365.7	
597	365.66	
598	389.04	
599	386.18	
600	358.77	
601	365.26	
602	379.43	
603	378.9	
604	394.54	
605	388.61	
606	384.8	
607	394.38	
608	393.43	
609	401.67	
610	391.98	
611	384.31	
612	383.23	
613	388.77	
614	381.48	
615	380.35	
616	379.58	
617	381.11	
618	378.13	
619	374.8	
620	376.09	
621	369.57	
622	361.68	
623	369.58	
624	368.45	
625	362.04	
626	359.52	
627	354.06	
628	344.77	
629	341.92	
630	337.57	
631	333.42	
632	333.4	
633	326.54	
634	316.51	
635	322.8	
636	312.11	
637	300.39	
638	307.9	
639	290.59	
640	292.32	
641	279.97	
642	282.98	
643	276.31	
644	270.55	
645	265.67	
646	258	
647	261.03	
648	262.54	
649	256.42	
650	249.12	
651	248.86	
652	238.61	
653	237.67	
654	234.79	
655	246.95	
656	230.33	
657	238.68	
658	226.92	
659	234.24	
660	219.47	
661	215.98	
662	211.97	
663	209.14	
664	213.09	
665	210.89	
666	200.7	
667	201.95	
668	200.39	
669	194.06	
670	192.38	
671	192.37	
672	189.36	
673	191.58	
674	192.47	
675	182.23	
676	183.32	
677	187.46	
678	182.19	
679	175.34	
680	188.87	
681	167.9	
682	175.26	
683	171.89	
684	172.89	
685	167.12	
686	160.73	
687	159.69	
688	162.44	
689	155.44	
690	156.25	
691	159.38	
692	150.75	
693	149.35	
694	146.43	
695	141.88	
696	140.17	
697	130.91	
698	133.25	
699	128.21	
700	131.01	
701	127.65	
702	120.9	
703	117.38	
704	113.43	
705	112.2	
706	115.25	
707	107.38	
708	100.6	
709	100.3	
710	92.86	
711	97.31	
712	93.29	
713	86.04	
714	84.71	
715	86.47	
716	86.74	
717	77.65	
718	75.39	
719	78.5	
720	78.43	
721	75.47	
722	73.5	
723	67.46	
724	63.51	
725	67.44	
726	63.3	
727	54.48	
728	54.66	
729	54.26	
730	56.49	
731	50.29	
732	52.34	
733	51.56	
734	51.61	
735	43.56	
736	44.39	
737	41.44	
738	39.45	
739	41.46	
740	38.27	
741	36.68	
742	35.1	
743	32.73	
744	34.04	
745	32.68	
746	31.09	
747	32.09	
748	26.82	
749	33.87	
750	29.19	
751	27.17	
752	29.37	
753	24.1	
754	26.23	
755	27.13	
756	20.36	
757	25.43	
758	23.4	
759	21.69	
760	20.69	
761	18.77	
762	19	
763	18.54	
764	19.19	
765	17.01	
766	18.54	
767	14.54	
768	14.45	
769	16.6	
770	15.25	
771	14.05	
772	12.69	
773	12.03	
774	10.56	
775	12.61	
776	11.85	
777	12.12	
778	9.74	
779	11.81	
780	10.59	
781	7.72	
782	8.83	
783	7.41	
784	11.47	
785	6.57	
786	8.43	
787	7.46	
788	7.87	
789	8.54	
790	9.22	
791	3.9	
792	4.71	
793	3.26	
794	8.33	
795	4.46	
796	7.67	
797	7.66	
798	5.52	
799	7.72	
800	6.93	
801	5.21	
802	5	
803	4.02	
804	5.46	
805	3.39	
806	4.33	
807	5.67	
808	4.28	
809	4.62	
810	2.39	
811	4.22	
812	6.33	
813	3.47	
814	2.49	
815	1.21	
816	1.34	
817	4.5	
818	3.55	
819	5.08	
820	3.11	
821	4.45	
822	4.13	
823	1.07	
824	0.4	
825	3.74	
826	2.83	
827	1.39	
828	7.4	
829	3.44	
830	1.74	
831	3.26	
832	2.36	
833	-3.9	
834	3.57	
835	0.43	
836	3.41	
837	3.04	
838	6.44	
839	3.67	
840	0.69	
841	0.48	
842	-0.05	
843	0.01	
844	1.06	
845	0.44	
846	4.5	
847	-1.6	
848	-0.58	
849	0.22	
850	-0.92	
851	-0.76	
852	0.48	
853	0.54	
854	-0.04	
855	3.02	
856	1.94	
857	3.65	
858	3.25	
859	0.53	
860	1.89	
861	4.25	
862	3.52	
863	1.5	
864	-2.4	
865	1.61	
866	1.69	
867	4.48	
868	0.94	
869	0.89	
870	2.35	
871	2.98	
872	4.55	
873	2.52	
874	-1.28	
875	-1.59	
876	-0.54	
877	-2.99	
878	-0.65	
879	1.59	
880	0.59	
881	1.15	
882	1.03	
883	2.27	
884	1.78	
885	-0.65	
886	-2.04	
887	0.21	
888	4.63	
889	0.8	
890	-0.42	
891	0.41	
892	1.52	
893	1.58	
894	0.92	
895	-0.68	
896	1.55	
897	-0.77	
898	1.75	
899	0.83	
900	0.49	
901	-1.99	
902	1.98	
903	1.47	
904	-1.06	
905	0.06	
906	-3.56	
907	2.45	
908	4.13	
909	-0.34	
910	0.57	
911	0.06	
912	0.89	
913	-0.41	
914	4.36	
915	-0.49	
916	-0.04	
917	1.45	
918	-1.56	
919	0.95	
920	1.46	
921	0.14	
922	-0.74	
923	0.49	
924	-1.1	
925	-1.55	
926	2.87	
927	1.34	
928	0.18	
929	-0.52	
930	-2.24	
931	1.02	
932	0.37	
933	0.09	
934	2.17	
935	1.41	
936	3.35	
937	4.41	
938	0.5	
939	-1.48	
940	-0.73	
941	0.44	
942	2.69	
943	2.7	
944	1.48	
945	-0.45	
946	1.13	
947	1.26	
948	0.99	
949	-0.73	
950	0.77	
951	-1.75	
952	1.62	
953	-0.72	
954	-2.58	
955	2.53	
956	-0.53	
957	2.46	
958	-0.39	
959	1.46	
960	1.18	
961	-1.47	
962	0.46	
963	1.33	
964	1.71	
965	0.67	
966	-0.27	
967	1.46	
968	1.15	
969	-0.03	
970	1.24	
971	-0.76	
972	-0.09	
973	-2.59	
974	0.39	
975	-1.07	
976	0.71	
977	0.83	
978	0.69	
979	4.11	
980	1.08	
981	-1.92	
982	2.31	
983	0.41	
984	-2.73	
985	1.56	
986	-0.52	
987	2.55	
988	-0.05	
989	-1.27	
990	-1.99	
991	1.1	
992	-0.73	
993	-4.18	
994	0.37	
995	3.68	
996	2.36	
997	4.22	
998	1.73	
999	0.25	
1000 0.8
