350	1.01	
351	0.03	
352	-2.3	
353	1.01	
354	0.25	
355	-0.32	
356	-0.35	
357	0.53	
358	0.54	
359	1.13	
360	-1.59	
361	0.77	
362	0.35	
363	3.03	
364	0.02	
365	1.04	
366	0.82	
367	2.01	
368	-2.16	
369	1.39	
370	2.89	
371	2.95	
372	0.62	
373	5.56	
374	0.05	
375	0.03	
376	7.17	
377	3.08	
378	1.13	
379	2.97	
380	-1.12	
381	3.96	
382	2.19	
383	0.66	
384	0.01	
385	6.17	
386	0.9	
387	2.07	
388	1.41	
389	4.9	
390	5.07	
391	0.87	
392	2.7	
393	2.13	
394	2.73	
395	-1.08	
396	1.05	
397	5.14	
398	0.99	
399	2.96	
400	1.07	
401	3.76	
402	5.03	
403	0.91	
404	3.14	
405	1.94	
406	5.07	
407	5.13	
408	3.1	
409	5.87	
410	1.76	
411	0.01	
412	3.41	
413	4.41	
414	2.96	
415	5.14	
416	6.84	
417	3.79	
418	2.29	
419	3.58	
420	1	
421	4.74	
422	4.32	
423	4.04	
424	4.81	
425	2.39	
426	2.43	
427	3.99	
428	3.57	
429	6.17	
430	5.98	
431	5.77	
432	6.1	
433	4.97	
434	5.48	
435	5.32	
436	7.85	
437	6.18	
438	6.13	
439	6.54	
440	7	
441	7.74	
442	12.29	
443	11.93	
444	13.8	
445	10.71	
446	13	
447	14.31	
448	15.66	
449	18.89	
450	16.01	
451	18.89	
452	14.64	
453	17.32	
454	15.57	
455	13.58	
456	10.04	
457	9.05	
458	9.32	
459	8.61	
460	5.54	
461	-2.01	
462	7.35	
463	4.56	
464	5.01	
465	9.27	
466	6.03	
467	3.76	
468	2.9	
469	1.69	
470	6.32	
471	5	
472	6.58	
473	2.77	
474	2.73	
475	-0.09	
476	4.89	
477	2.37	
478	5.19	
479	2.04	
480	5.13	
481	4.87	
482	3.13	
483	4.78	
484	-2.31	
485	3.14	
486	3.91	
487	1.74	
488	-0.03	
489	4.18	
490	2.01	
491	4.59	
492	2.52	
493	4.9	
494	0.92	
495	5.09	
496	3.23	
497	1.84	
498	5.02	
499	3.12	
500	1.19	
501	5.77	
502	5.9	
503	1.88	
504	3.22	
505	2.07	
506	0.05	
507	2.24	
508	2.7	
509	2.68	
510	0.01	
511	3.31	
512	-0.69	
513	-1.18	
514	1.06	
515	2.56	
516	3.06	
517	3.48	
518	2.87	
519	-1.16	
520	0.99	
521	3.52	
522	0.92	
523	0.96	
524	2.1	
525	3.44	
526	3.34	
527	0.02	
528	2.38	
529	0.53	
530	1.11	
531	2.83	
532	0.97	
533	0.41	
534	3.32	
535	2.72	
536	0.04	
537	1.11	
538	1.82	
539	3.09	
540	2.87	
541	3.01	
542	3.95	
543	4.67	
544	2.03	
545	-1.34	
546	2.16	
547	2.33	
548	1.41	
549	3.11	
550	1.97	
551	2.33	
552	5.19	
553	5.65	
554	8.48	
555	6.02	
556	12.14	
557	13.85	
558	13.12	
559	17.46	
560	22.12	
561	24.97	
562	36	
563	44.09	
564	57.22	
565	65.99	
566	81.95	
567	90.54	
568	109.14	
